reason,channel,status,user_id,created_date
BLACK_FRIDAY,PUSH,SENT,user_1926,2018-11-26 11:16:27.003804+00:00
BLACK_FRIDAY,PUSH,SENT,user_4466,2018-11-25 23:53:07.401329+00:00
BLACK_FRIDAY,PUSH,SENT,user_8623,2018-11-26 18:19:02.796340+00:00
BLACK_FRIDAY,PUSH,SENT,user_379,2018-11-26 18:07:09.606260+00:00
BLACK_FRIDAY,PUSH,SENT,user_1755,2018-11-25 23:00:58.916044+00:00
BLACK_FRIDAY,PUSH,SENT,user_278,2018-11-26 09:00:25.559627+00:00
BLACK_FRIDAY,PUSH,SENT,user_7593,2018-11-27 19:32:03.866818+00:00
BLACK_FRIDAY,PUSH,SENT,user_649,2018-11-26 19:55:33.452566+00:00
BLACK_FRIDAY,PUSH,SENT,user_1809,2018-11-27 20:59:01.557716+00:00
BLACK_FRIDAY,PUSH,SENT,user_6683,2018-11-25 22:51:54.116840+00:00
BLACK_FRIDAY,PUSH,SENT,user_6863,2018-11-26 08:34:13.592939+00:00
BLACK_FRIDAY,PUSH,SENT,user_9416,2018-11-27 05:00:23.580092+00:00
BLACK_FRIDAY,PUSH,SENT,user_3796,2018-11-26 04:34:57.951540+00:00
BLACK_FRIDAY,PUSH,SENT,user_2740,2018-11-25 17:27:16.959630+00:00
BLACK_FRIDAY,PUSH,SENT,user_7396,2018-11-26 03:19:27.496307+00:00
BLACK_FRIDAY,PUSH,SENT,user_5638,2018-11-26 04:31:02.949741+00:00
BLACK_FRIDAY,PUSH,SENT,user_542,2018-11-27 07:31:22.629069+00:00
BLACK_FRIDAY,PUSH,SENT,user_1404,2018-11-26 19:10:53.402418+00:00
BLACK_FRIDAY,PUSH,SENT,user_6434,2018-11-25 09:25:50.754325+00:00
BLACK_FRIDAY,PUSH,SENT,user_5038,2018-11-24 23:22:31.404113+00:00
BLACK_FRIDAY,PUSH,SENT,user_1387,2018-11-24 19:49:21.077509+00:00
BLACK_FRIDAY,PUSH,SENT,user_2664,2018-11-26 05:01:29.396813+00:00
BLACK_FRIDAY,PUSH,SENT,user_1295,2018-11-26 02:05:33.345255+00:00
BLACK_FRIDAY,PUSH,SENT,user_915,2018-11-25 10:37:26.776172+00:00
BLACK_FRIDAY,PUSH,SENT,user_2644,2018-11-25 13:01:50.011205+00:00
BLACK_FRIDAY,PUSH,SENT,user_6449,2018-11-25 02:40:29.983843+00:00
BLACK_FRIDAY,PUSH,SENT,user_6062,2018-11-25 04:05:28.961424+00:00
BLACK_FRIDAY,PUSH,SENT,user_827,2018-11-24 15:59:12.717790+00:00
BLACK_FRIDAY,PUSH,SENT,user_7099,2018-11-24 17:13:20.742488+00:00
BLACK_FRIDAY,PUSH,SENT,user_3068,2018-11-25 00:02:59.152387+00:00
BLACK_FRIDAY,PUSH,SENT,user_4361,2018-11-24 16:19:20.632488+00:00
BLACK_FRIDAY,PUSH,SENT,user_3959,2018-11-25 03:56:55.492653+00:00
BLACK_FRIDAY,PUSH,SENT,user_202,2018-11-25 22:29:05.742880+00:00
BLACK_FRIDAY,PUSH,SENT,user_4833,2018-11-25 12:08:16.021261+00:00
BLACK_FRIDAY,PUSH,SENT,user_3397,2018-11-25 09:50:14.390926+00:00
BLACK_FRIDAY,PUSH,SENT,user_1117,2018-11-27 00:12:42.438290+00:00
BLACK_FRIDAY,PUSH,SENT,user_4367,2018-11-25 22:16:00.711785+00:00
BLACK_FRIDAY,PUSH,SENT,user_7816,2018-11-25 00:18:56.150550+00:00
BLACK_FRIDAY,PUSH,SENT,user_1789,2018-11-25 03:53:02.646707+00:00
BLACK_FRIDAY,PUSH,SENT,user_7089,2018-11-24 08:21:53.317636+00:00
BLACK_FRIDAY,PUSH,SENT,user_4720,2018-11-24 10:27:23.246789+00:00
BLACK_FRIDAY,PUSH,SENT,user_7788,2018-11-24 14:34:16.914997+00:00
BLACK_FRIDAY,PUSH,SENT,user_1010,2018-11-24 13:48:35.827970+00:00
BLACK_FRIDAY,PUSH,SENT,user_3820,2018-11-24 16:57:22.038151+00:00
BLACK_FRIDAY,PUSH,SENT,user_4104,2018-11-24 18:41:52.005852+00:00
BLACK_FRIDAY,PUSH,SENT,user_2626,2018-11-25 01:30:20.885204+00:00
BLACK_FRIDAY,PUSH,SENT,user_3492,2018-11-24 05:27:13.661332+00:00
BLACK_FRIDAY,PUSH,SENT,user_2812,2018-11-24 13:23:55.643488+00:00
BLACK_FRIDAY,PUSH,SENT,user_1649,2018-11-25 05:00:23.504130+00:00
BLACK_FRIDAY,PUSH,SENT,user_1191,2018-11-25 10:10:25.949773+00:00
BLACK_FRIDAY,PUSH,SENT,user_2276,2018-11-25 06:47:29.782465+00:00
BLACK_FRIDAY,PUSH,SENT,user_2853,2018-11-26 09:16:53.999409+00:00
BLACK_FRIDAY,PUSH,SENT,user_4807,2018-11-25 16:35:36.643596+00:00
BLACK_FRIDAY,PUSH,SENT,user_9660,2018-11-25 05:12:48.806717+00:00
BLACK_FRIDAY,PUSH,SENT,user_1716,2018-11-26 02:10:29.706226+00:00
BLACK_FRIDAY,PUSH,SENT,user_2654,2018-11-25 06:26:49.258026+00:00
BLACK_FRIDAY,PUSH,SENT,user_3625,2018-11-25 05:26:24.159129+00:00
BLACK_FRIDAY,PUSH,SENT,user_5441,2018-11-25 11:31:04.263309+00:00
BLACK_FRIDAY,PUSH,SENT,user_3872,2018-11-25 12:21:55.762484+00:00
BLACK_FRIDAY,PUSH,SENT,user_2705,2018-11-25 06:33:55.279583+00:00
BLACK_FRIDAY,PUSH,SENT,user_9797,2018-11-25 20:30:19.680734+00:00
BLACK_FRIDAY,PUSH,SENT,user_1154,2018-11-24 21:43:36.757670+00:00
BLACK_FRIDAY,PUSH,SENT,user_7586,2018-11-25 14:25:30.555173+00:00
BLACK_FRIDAY,PUSH,SENT,user_2566,2018-11-26 05:59:29.886236+00:00
BLACK_FRIDAY,PUSH,SENT,user_8395,2018-11-25 13:24:28.394139+00:00
BLACK_FRIDAY,PUSH,SENT,user_7246,2018-11-24 23:56:36.355482+00:00
BLACK_FRIDAY,PUSH,SENT,user_8840,2018-11-25 22:16:01.762350+00:00
BLACK_FRIDAY,PUSH,SENT,user_5596,2018-11-24 19:15:37.153113+00:00
BLACK_FRIDAY,PUSH,SENT,user_8631,2018-11-25 00:28:30.941187+00:00
BLACK_FRIDAY,PUSH,SENT,user_4999,2018-11-26 00:35:48.907536+00:00
BLACK_FRIDAY,PUSH,SENT,user_1045,2018-11-25 12:44:44.055413+00:00
BLACK_FRIDAY,PUSH,SENT,user_3666,2018-11-24 20:26:02.281138+00:00
BLACK_FRIDAY,PUSH,SENT,user_3720,2018-11-26 06:35:16.251957+00:00
BLACK_FRIDAY,PUSH,SENT,user_2313,2018-11-25 20:09:00.322218+00:00
BLACK_FRIDAY,PUSH,SENT,user_4455,2018-11-25 03:52:25.660680+00:00
BLACK_FRIDAY,PUSH,SENT,user_3152,2018-11-26 02:53:30.811987+00:00
BLACK_FRIDAY,PUSH,SENT,user_7464,2018-11-25 07:47:21.031533+00:00
BLACK_FRIDAY,PUSH,SENT,user_9963,2018-11-25 16:40:25.106078+00:00
BLACK_FRIDAY,PUSH,SENT,user_5983,2018-11-25 10:00:11.095754+00:00
BLACK_FRIDAY,PUSH,SENT,user_79,2018-11-25 18:00:10.751702+00:00
BLACK_FRIDAY,PUSH,SENT,user_3313,2018-11-26 06:06:02.568496+00:00
BLACK_FRIDAY,PUSH,SENT,user_5315,2018-11-26 10:27:12.480884+00:00
BLACK_FRIDAY,PUSH,SENT,user_7504,2018-11-26 03:05:15.615707+00:00
BLACK_FRIDAY,PUSH,SENT,user_108,2018-11-27 06:58:45.320106+00:00
BLACK_FRIDAY,PUSH,SENT,user_1019,2018-11-27 02:59:19.747875+00:00
BLACK_FRIDAY,PUSH,SENT,user_4821,2018-11-27 03:03:10.411054+00:00
BLACK_FRIDAY,PUSH,SENT,user_7607,2018-11-25 21:48:44.583733+00:00
BLACK_FRIDAY,PUSH,SENT,user_8928,2018-11-24 00:58:01.763768+00:00
BLACK_FRIDAY,PUSH,SENT,user_1240,2018-11-23 22:37:57.408895+00:00
BLACK_FRIDAY,PUSH,SENT,user_5040,2018-11-24 07:06:42.107565+00:00
BLACK_FRIDAY,PUSH,SENT,user_7293,2018-11-24 13:41:05.482728+00:00
BLACK_FRIDAY,PUSH,SENT,user_6033,2018-11-24 04:32:37.501187+00:00
BLACK_FRIDAY,PUSH,SENT,user_3784,2018-11-26 00:42:17.405777+00:00
BLACK_FRIDAY,PUSH,SENT,user_6552,2018-11-24 10:19:05.170962+00:00
BLACK_FRIDAY,PUSH,SENT,user_7008,2018-11-24 20:27:29.389028+00:00
BLACK_FRIDAY,PUSH,SENT,user_1723,2018-11-25 11:10:36.978954+00:00
BLACK_FRIDAY,PUSH,SENT,user_825,2018-11-25 00:22:22.258190+00:00
BLACK_FRIDAY,PUSH,SENT,user_5872,2018-11-25 03:36:07.568645+00:00
BLACK_FRIDAY,PUSH,SENT,user_5314,2018-11-24 03:55:08.918886+00:00
BLACK_FRIDAY,PUSH,SENT,user_7009,2018-11-24 05:03:56.492399+00:00
BLACK_FRIDAY,PUSH,SENT,user_4495,2018-11-24 16:54:15.813816+00:00
BLACK_FRIDAY,PUSH,SENT,user_494,2018-11-24 13:37:33.360046+00:00
BLACK_FRIDAY,PUSH,SENT,user_5306,2018-11-24 16:18:16.162707+00:00
BLACK_FRIDAY,PUSH,SENT,user_7431,2018-11-24 06:37:02.075341+00:00
BLACK_FRIDAY,PUSH,SENT,user_7603,2018-11-24 10:23:52.045834+00:00
BLACK_FRIDAY,PUSH,SENT,user_7034,2018-11-24 20:37:58.288391+00:00
BLACK_FRIDAY,PUSH,SENT,user_1124,2018-11-25 10:53:20.628456+00:00
BLACK_FRIDAY,PUSH,SENT,user_3389,2018-11-24 10:56:49.970712+00:00
BLACK_FRIDAY,PUSH,SENT,user_7208,2018-11-24 21:09:31.674930+00:00
BLACK_FRIDAY,PUSH,SENT,user_7898,2018-11-25 06:56:54.223772+00:00
BLACK_FRIDAY,PUSH,SENT,user_2968,2018-11-24 22:06:01.141625+00:00
BLACK_FRIDAY,PUSH,SENT,user_3569,2018-11-24 10:29:49.012910+00:00
BLACK_FRIDAY,PUSH,SENT,user_6312,2018-11-25 03:02:58.303585+00:00
BLACK_FRIDAY,PUSH,SENT,user_3911,2018-11-24 23:47:22.545227+00:00
BLACK_FRIDAY,PUSH,SENT,user_3523,2018-11-23 19:26:45.336821+00:00
BLACK_FRIDAY,PUSH,SENT,user_6050,2018-11-25 00:57:09.537986+00:00
BLACK_FRIDAY,PUSH,SENT,user_7233,2018-11-25 04:38:44.755316+00:00
BLACK_FRIDAY,PUSH,SENT,user_7414,2018-11-24 20:04:32.376708+00:00
BLACK_FRIDAY,PUSH,SENT,user_6341,2018-11-26 02:21:28.815187+00:00
BLACK_FRIDAY,PUSH,SENT,user_4615,2018-11-28 07:16:15.669494+00:00
BLACK_FRIDAY,PUSH,SENT,user_4114,2018-11-26 22:00:59.156950+00:00
BLACK_FRIDAY,PUSH,SENT,user_8825,2018-11-25 16:21:59.108206+00:00
BLACK_FRIDAY,PUSH,SENT,user_9254,2018-11-24 15:50:15.820908+00:00
BLACK_FRIDAY,PUSH,SENT,user_8677,2018-11-25 12:42:27.664477+00:00
BLACK_FRIDAY,PUSH,SENT,user_1325,2018-11-25 00:01:43.100235+00:00
BLACK_FRIDAY,PUSH,SENT,user_3503,2018-11-26 16:35:45.458733+00:00
BLACK_FRIDAY,PUSH,SENT,user_9408,2018-11-25 12:48:15.312900+00:00
BLACK_FRIDAY,PUSH,SENT,user_5484,2018-11-27 11:24:55.276126+00:00
BLACK_FRIDAY,PUSH,SENT,user_8580,2018-11-25 05:44:34.945504+00:00
BLACK_FRIDAY,PUSH,SENT,user_1308,2018-11-26 12:05:24.662639+00:00
BLACK_FRIDAY,PUSH,SENT,user_1876,2018-11-26 05:46:26.715963+00:00
BLACK_FRIDAY,PUSH,SENT,user_3737,2018-11-26 19:46:41.932289+00:00
BLACK_FRIDAY,PUSH,SENT,user_3401,2018-11-27 04:01:05.490427+00:00
BLACK_FRIDAY,PUSH,SENT,user_4132,2018-11-28 17:09:43.908891+00:00
BLACK_FRIDAY,PUSH,SENT,user_3396,2018-11-26 15:35:30.570474+00:00
BLACK_FRIDAY,PUSH,SENT,user_7132,2018-11-26 11:53:10.548996+00:00
BLACK_FRIDAY,PUSH,SENT,user_1102,2018-11-28 19:30:06.267110+00:00
BLACK_FRIDAY,PUSH,SENT,user_9610,2018-11-24 05:01:58.322943+00:00
BLACK_FRIDAY,PUSH,SENT,user_2873,2018-11-23 21:57:54.073934+00:00
BLACK_FRIDAY,PUSH,SENT,user_1638,2018-11-24 02:39:45.850600+00:00
BLACK_FRIDAY,PUSH,SENT,user_1662,2018-11-24 04:21:33.491001+00:00
BLACK_FRIDAY,PUSH,SENT,user_1891,2018-11-24 18:23:22.439717+00:00
BLACK_FRIDAY,PUSH,SENT,user_6225,2018-11-24 13:38:43.328839+00:00
BLACK_FRIDAY,PUSH,SENT,user_3118,2018-11-25 09:59:51.357768+00:00
BLACK_FRIDAY,PUSH,SENT,user_3040,2018-11-24 14:48:52.607348+00:00
BLACK_FRIDAY,PUSH,SENT,user_5657,2018-11-25 08:21:15.775696+00:00
BLACK_FRIDAY,PUSH,SENT,user_5833,2018-11-24 09:08:39.289686+00:00
BLACK_FRIDAY,PUSH,SENT,user_453,2018-11-24 22:33:24.485893+00:00
BLACK_FRIDAY,PUSH,SENT,user_6849,2018-11-24 13:48:19.708921+00:00
BLACK_FRIDAY,PUSH,SENT,user_3405,2018-11-25 01:21:31.991150+00:00
BLACK_FRIDAY,PUSH,SENT,user_7977,2018-11-24 18:43:53.546299+00:00
BLACK_FRIDAY,PUSH,SENT,user_1819,2018-11-25 01:50:53.046541+00:00
BLACK_FRIDAY,PUSH,SENT,user_5809,2018-11-24 04:21:06.097245+00:00
BLACK_FRIDAY,PUSH,SENT,user_9584,2018-11-25 00:10:20.349525+00:00
BLACK_FRIDAY,PUSH,SENT,user_875,2018-11-25 22:57:57.556231+00:00
BLACK_FRIDAY,PUSH,SENT,user_2531,2018-11-24 18:44:07.928280+00:00
BLACK_FRIDAY,PUSH,SENT,user_5936,2018-11-25 19:49:18.326554+00:00
BLACK_FRIDAY,PUSH,SENT,user_3171,2018-11-24 18:40:40.175500+00:00
BLACK_FRIDAY,PUSH,SENT,user_3544,2018-11-25 11:50:10.370302+00:00
BLACK_FRIDAY,PUSH,SENT,user_5514,2018-11-25 03:34:30.259692+00:00
BLACK_FRIDAY,PUSH,SENT,user_4863,2018-11-26 15:36:27.284017+00:00
BLACK_FRIDAY,PUSH,SENT,user_9940,2018-11-24 10:59:58.046015+00:00
BLACK_FRIDAY,PUSH,SENT,user_6384,2018-11-24 03:35:53.959974+00:00
BLACK_FRIDAY,PUSH,SENT,user_8967,2018-11-25 07:51:33.173356+00:00
BLACK_FRIDAY,PUSH,SENT,user_1298,2018-11-25 06:34:13.375752+00:00
BLACK_FRIDAY,PUSH,SENT,user_3069,2018-11-25 10:20:21.952740+00:00
BLACK_FRIDAY,PUSH,SENT,user_7225,2018-11-25 02:39:55.744270+00:00
BLACK_FRIDAY,PUSH,SENT,user_176,2018-11-25 16:18:09.296279+00:00
BLACK_FRIDAY,PUSH,SENT,user_2934,2018-11-24 20:15:03.302016+00:00
BLACK_FRIDAY,PUSH,SENT,user_6427,2018-11-25 01:59:57.816859+00:00
BLACK_FRIDAY,PUSH,SENT,user_2003,2018-11-24 11:04:42.989798+00:00
BLACK_FRIDAY,PUSH,SENT,user_4248,2018-11-24 05:05:53.125874+00:00
BLACK_FRIDAY,PUSH,SENT,user_8171,2018-11-24 10:26:07.543793+00:00
BLACK_FRIDAY,PUSH,SENT,user_4359,2018-11-24 19:13:30.392146+00:00
BLACK_FRIDAY,PUSH,SENT,user_5225,2018-11-24 04:43:59.988966+00:00
BLACK_FRIDAY,PUSH,SENT,user_1992,2018-11-24 20:35:17.553958+00:00
BLACK_FRIDAY,PUSH,SENT,user_9988,2018-11-24 07:49:41.706844+00:00
BLACK_FRIDAY,PUSH,SENT,user_9100,2018-11-24 05:50:33.041549+00:00
BLACK_FRIDAY,PUSH,SENT,user_1562,2018-11-26 22:42:45.731857+00:00
BLACK_FRIDAY,PUSH,SENT,user_2694,2018-11-25 04:03:20.724843+00:00
BLACK_FRIDAY,PUSH,SENT,user_7401,2018-11-24 17:46:53.762229+00:00
BLACK_FRIDAY,PUSH,SENT,user_9848,2018-11-24 22:21:59.921495+00:00
BLACK_FRIDAY,PUSH,SENT,user_6838,2018-11-25 19:55:18.351487+00:00
BLACK_FRIDAY,PUSH,SENT,user_8356,2018-11-25 15:08:47.994994+00:00
BLACK_FRIDAY,PUSH,SENT,user_1535,2018-11-26 21:18:56.384543+00:00
BLACK_FRIDAY,PUSH,SENT,user_6187,2018-11-24 20:03:59.908043+00:00
BLACK_FRIDAY,PUSH,SENT,user_3007,2018-11-25 00:14:08.338952+00:00
BLACK_FRIDAY,PUSH,SENT,user_8965,2018-11-24 00:27:50.903216+00:00
BLACK_FRIDAY,PUSH,SENT,user_7573,2018-11-25 16:55:33.488444+00:00
BLACK_FRIDAY,PUSH,SENT,user_2249,2018-11-24 08:13:14.626667+00:00
BLACK_FRIDAY,PUSH,SENT,user_5890,2018-11-24 20:15:56.623416+00:00
BLACK_FRIDAY,PUSH,SENT,user_2365,2018-11-24 09:43:45.294318+00:00
BLACK_FRIDAY,PUSH,SENT,user_7011,2018-11-24 12:46:30.393118+00:00
BLACK_FRIDAY,PUSH,SENT,user_2167,2018-11-24 13:30:16.456422+00:00
BLACK_FRIDAY,PUSH,SENT,user_9106,2018-11-24 03:53:45.588238+00:00
BLACK_FRIDAY,PUSH,SENT,user_1186,2018-11-25 03:23:48.194132+00:00
BLACK_FRIDAY,PUSH,SENT,user_219,2018-11-25 15:46:53.859980+00:00
BLACK_FRIDAY,PUSH,SENT,user_1526,2018-11-24 13:40:05.890734+00:00
BLACK_FRIDAY,PUSH,SENT,user_3085,2018-11-24 11:49:56.773979+00:00
BLACK_FRIDAY,PUSH,SENT,user_6708,2018-11-25 13:03:49.146835+00:00
BLACK_FRIDAY,PUSH,SENT,user_7733,2018-11-25 16:00:16.199808+00:00
BLACK_FRIDAY,PUSH,SENT,user_801,2018-11-24 15:46:18.912382+00:00
BLACK_FRIDAY,PUSH,SENT,user_5119,2018-11-25 12:32:30.009761+00:00
BLACK_FRIDAY,PUSH,SENT,user_8599,2018-11-25 06:11:49.151239+00:00
BLACK_FRIDAY,PUSH,SENT,user_810,2018-11-24 17:27:54.781102+00:00
BLACK_FRIDAY,PUSH,SENT,user_1306,2018-11-25 02:07:26.781241+00:00
BLACK_FRIDAY,PUSH,SENT,user_3649,2018-11-24 16:51:23.604179+00:00
BLACK_FRIDAY,PUSH,SENT,user_6168,2018-11-24 09:06:44.131153+00:00
BLACK_FRIDAY,PUSH,SENT,user_1976,2018-11-24 07:00:05.143700+00:00
BLACK_FRIDAY,PUSH,SENT,user_8063,2018-11-23 23:14:44.600823+00:00
BLACK_FRIDAY,PUSH,SENT,user_2108,2018-11-25 04:25:59.945742+00:00
BLACK_FRIDAY,PUSH,SENT,user_7832,2018-11-25 00:44:24.533919+00:00
BLACK_FRIDAY,PUSH,SENT,user_8227,2018-11-24 17:50:22.070177+00:00
BLACK_FRIDAY,PUSH,SENT,user_6862,2018-11-24 07:12:30.275684+00:00
BLACK_FRIDAY,PUSH,SENT,user_8501,2018-11-24 17:30:37.939596+00:00
BLACK_FRIDAY,PUSH,SENT,user_2902,2018-11-24 11:08:07.249955+00:00
BLACK_FRIDAY,PUSH,SENT,user_5419,2018-11-24 05:34:45.782704+00:00
BLACK_FRIDAY,PUSH,SENT,user_2590,2018-11-24 17:24:04.634436+00:00
BLACK_FRIDAY,PUSH,SENT,user_2511,2018-11-25 00:11:32.601580+00:00
BLACK_FRIDAY,PUSH,SENT,user_6328,2018-11-24 07:09:40.322422+00:00
BLACK_FRIDAY,PUSH,SENT,user_4869,2018-11-24 15:51:17.417397+00:00
BLACK_FRIDAY,PUSH,SENT,user_1264,2018-11-24 11:54:34.716575+00:00
BLACK_FRIDAY,PUSH,SENT,user_9273,2018-11-24 10:40:07.432622+00:00
BLACK_FRIDAY,PUSH,SENT,user_7359,2018-11-24 01:08:43.532266+00:00
BLACK_FRIDAY,PUSH,SENT,user_8540,2018-11-24 05:52:20.727092+00:00
BLACK_FRIDAY,PUSH,SENT,user_6474,2018-11-25 03:19:12.805941+00:00
BLACK_FRIDAY,PUSH,SENT,user_1559,2018-11-25 07:52:28.822277+00:00
BLACK_FRIDAY,PUSH,SENT,user_6208,2018-11-25 00:59:36.130978+00:00
BLACK_FRIDAY,PUSH,SENT,user_4982,2018-11-24 12:01:06.469636+00:00
BLACK_FRIDAY,PUSH,SENT,user_7063,2018-11-24 13:44:18.486870+00:00
BLACK_FRIDAY,PUSH,SENT,user_6259,2018-11-24 18:30:58.877354+00:00
BLACK_FRIDAY,PUSH,SENT,user_7743,2018-11-24 10:58:36.146033+00:00
BLACK_FRIDAY,PUSH,SENT,user_4661,2018-11-25 05:14:31.450106+00:00
BLACK_FRIDAY,PUSH,SENT,user_6085,2018-11-25 07:51:00.770889+00:00
BLACK_FRIDAY,PUSH,SENT,user_4652,2018-11-26 02:21:57.319388+00:00
BLACK_FRIDAY,PUSH,SENT,user_3805,2018-11-24 15:18:00.388114+00:00
BLACK_FRIDAY,PUSH,SENT,user_8076,2018-11-25 10:16:21.301150+00:00
BLACK_FRIDAY,PUSH,SENT,user_2346,2018-11-25 03:16:40.825854+00:00
BLACK_FRIDAY,PUSH,SENT,user_1540,2018-11-24 15:35:55.875055+00:00
BLACK_FRIDAY,PUSH,SENT,user_8298,2018-11-24 17:24:08.649306+00:00
BLACK_FRIDAY,PUSH,SENT,user_456,2018-11-24 08:47:04.801049+00:00
BLACK_FRIDAY,PUSH,SENT,user_5548,2018-11-24 12:08:04.218577+00:00
BLACK_FRIDAY,PUSH,SENT,user_4643,2018-11-25 00:09:44.004473+00:00
BLACK_FRIDAY,PUSH,SENT,user_6370,2018-11-24 05:00:49.882573+00:00
BLACK_FRIDAY,PUSH,SENT,user_7440,2018-11-24 16:12:30.716897+00:00
BLACK_FRIDAY,PUSH,SENT,user_6783,2018-11-24 18:33:03.001515+00:00
BLACK_FRIDAY,PUSH,SENT,user_6609,2018-11-24 14:51:44.624532+00:00
BLACK_FRIDAY,PUSH,SENT,user_6001,2018-11-25 17:25:52.477896+00:00
BLACK_FRIDAY,PUSH,SENT,user_6506,2018-11-25 08:02:56.721696+00:00
BLACK_FRIDAY,PUSH,SENT,user_5146,2018-11-25 12:05:04.992857+00:00
BLACK_FRIDAY,PUSH,SENT,user_3136,2018-11-24 12:51:54.370378+00:00
BLACK_FRIDAY,PUSH,SENT,user_4088,2018-11-24 10:52:00.287688+00:00
BLACK_FRIDAY,PUSH,SENT,user_3535,2018-11-24 04:23:18.064217+00:00
BLACK_FRIDAY,PUSH,SENT,user_431,2018-11-24 13:57:52.564773+00:00
BLACK_FRIDAY,PUSH,SENT,user_5831,2018-11-24 22:02:29.057589+00:00
BLACK_FRIDAY,PUSH,SENT,user_4372,2018-11-24 13:59:40.569160+00:00
BLACK_FRIDAY,PUSH,SENT,user_3206,2018-11-23 17:34:34.782361+00:00
BLACK_FRIDAY,PUSH,SENT,user_3866,2018-11-23 22:58:20.899394+00:00
BLACK_FRIDAY,PUSH,SENT,user_3899,2018-11-24 13:46:29.398300+00:00
BLACK_FRIDAY,PUSH,SENT,user_1466,2018-11-24 20:41:18.980995+00:00
BLACK_FRIDAY,PUSH,SENT,user_534,2018-11-24 20:07:08.071137+00:00
BLACK_FRIDAY,PUSH,SENT,user_6570,2018-11-24 10:12:58.474729+00:00
BLACK_FRIDAY,PUSH,SENT,user_5981,2018-11-24 00:45:28.397445+00:00
BLACK_FRIDAY,PUSH,SENT,user_4310,2018-11-24 09:33:48.255852+00:00
BLACK_FRIDAY,PUSH,SENT,user_4827,2018-11-24 20:39:17.127826+00:00
BLACK_FRIDAY,PUSH,SENT,user_594,2018-11-24 10:54:29.202590+00:00
BLACK_FRIDAY,PUSH,SENT,user_684,2018-11-24 16:47:58.793261+00:00
BLACK_FRIDAY,PUSH,SENT,user_2007,2018-11-24 21:20:08.288795+00:00
BLACK_FRIDAY,PUSH,SENT,user_6486,2018-11-25 04:52:26.598265+00:00
BLACK_FRIDAY,PUSH,SENT,user_646,2018-11-25 01:47:49.357415+00:00
BLACK_FRIDAY,PUSH,SENT,user_317,2018-11-24 05:09:16.758144+00:00
BLACK_FRIDAY,PUSH,SENT,user_5896,2018-11-24 19:20:53.818608+00:00
BLACK_FRIDAY,PUSH,SENT,user_2301,2018-11-23 19:16:21.609968+00:00
BLACK_FRIDAY,PUSH,SENT,user_6308,2018-11-23 19:50:55.722115+00:00
BLACK_FRIDAY,PUSH,SENT,user_1373,2018-11-24 16:28:33.532251+00:00
BLACK_FRIDAY,PUSH,SENT,user_2867,2018-11-24 19:25:36.503732+00:00
BLACK_FRIDAY,PUSH,SENT,user_7563,2018-11-25 16:53:58.595581+00:00
BLACK_FRIDAY,PUSH,SENT,user_4099,2018-11-24 04:29:34.887135+00:00
BLACK_FRIDAY,PUSH,SENT,user_2291,2018-11-25 06:10:02.155439+00:00
BLACK_FRIDAY,PUSH,SENT,user_953,2018-11-24 02:51:26.949046+00:00
BLACK_FRIDAY,PUSH,SENT,user_7487,2018-11-24 12:16:47.824077+00:00
BLACK_FRIDAY,PUSH,SENT,user_8229,2018-11-25 03:37:21.135692+00:00
BLACK_FRIDAY,PUSH,SENT,user_555,2018-11-24 08:48:06.157704+00:00
BLACK_FRIDAY,PUSH,SENT,user_3744,2018-11-26 01:44:14.622663+00:00
BLACK_FRIDAY,PUSH,SENT,user_2659,2018-11-24 13:07:53.945100+00:00
BLACK_FRIDAY,PUSH,SENT,user_1940,2018-11-25 16:47:31.445836+00:00
BLACK_FRIDAY,PUSH,SENT,user_736,2018-11-25 02:24:55.149167+00:00
BLACK_FRIDAY,PUSH,SENT,user_7442,2018-11-26 23:27:58.807786+00:00
BLACK_FRIDAY,PUSH,SENT,user_5238,2018-11-27 22:10:23.293675+00:00
BLACK_FRIDAY,PUSH,SENT,user_2961,2018-11-26 11:13:35.853319+00:00
BLACK_FRIDAY,PUSH,SENT,user_7950,2018-11-26 09:35:14.727366+00:00
BLACK_FRIDAY,PUSH,SENT,user_933,2018-11-27 11:07:40.475530+00:00
BLACK_FRIDAY,PUSH,SENT,user_4892,2018-11-28 17:00:08.377130+00:00
BLACK_FRIDAY,PUSH,SENT,user_3542,2018-11-26 17:19:15.927241+00:00
BLACK_FRIDAY,PUSH,SENT,user_4039,2018-11-27 01:12:46.101505+00:00
BLACK_FRIDAY,PUSH,SENT,user_3956,2018-11-27 01:11:12.827893+00:00
BLACK_FRIDAY,PUSH,SENT,user_716,2018-11-26 21:02:32.170614+00:00
BLACK_FRIDAY,PUSH,SENT,user_9088,2018-11-26 08:43:10.221710+00:00
BLACK_FRIDAY,PUSH,SENT,user_5969,2018-11-26 13:11:27.147829+00:00
BLACK_FRIDAY,PUSH,SENT,user_5812,2018-11-24 18:13:43.269532+00:00
BLACK_FRIDAY,PUSH,SENT,user_1660,2018-11-24 14:49:24.185020+00:00
BLACK_FRIDAY,PUSH,SENT,user_5892,2018-11-24 13:46:24.174357+00:00
BLACK_FRIDAY,PUSH,SENT,user_3306,2018-11-26 16:10:08.479170+00:00
BLACK_FRIDAY,PUSH,SENT,user_5643,2018-11-26 02:42:21.027014+00:00
