created_date,country,decade,daily_volume,transaction_count
2018-11-06 00:00:00+00:00,IE,1980s,5553.04,187
2018-11-06 00:00:00+00:00,IE,1990s,13354.55,338
2018-11-06 00:00:00+00:00,IM,1960s,110.0,2
2018-11-06 00:00:00+00:00,IM,1980s,102.08,8
2018-11-06 00:00:00+00:00,IS,1970s,8.51,1
2018-11-06 00:00:00+00:00,IT,1950s,60.43,1
2018-11-06 00:00:00+00:00,IT,1960s,893.4,8
2018-11-06 00:00:00+00:00,IT,1970s,152.32,18
2018-11-06 00:00:00+00:00,IT,1980s,1030.52,21
2018-11-06 00:00:00+00:00,IT,1990s,1826.82,60
2018-11-06 00:00:00+00:00,JE,1970s,56.97,7
2018-11-06 00:00:00+00:00,JE,1980s,252.89,3
2018-11-06 00:00:00+00:00,JE,1990s,130.85,6
2018-11-06 00:00:00+00:00,JE,2000s,24.61,2
2018-11-06 00:00:00+00:00,LT,1960s,162.36,13
2018-11-06 00:00:00+00:00,LT,1970s,634.12,33
2018-11-06 00:00:00+00:00,LT,1980s,1946.47,63
2018-11-06 00:00:00+00:00,LT,1990s,4650.92,96
2018-11-06 00:00:00+00:00,LU,1960s,20.18,1
2018-11-06 00:00:00+00:00,LU,1970s,4.01,3
2018-11-06 00:00:00+00:00,LU,1980s,122.06,8
2018-11-06 00:00:00+00:00,LU,2000s,2.6,1
2018-11-06 00:00:00+00:00,LV,1960s,99.47,1
2018-11-06 00:00:00+00:00,LV,1970s,447.98,9
2018-11-06 00:00:00+00:00,LV,1980s,948.25,42
2018-11-06 00:00:00+00:00,LV,1990s,515.4499999999999,29
2018-11-06 00:00:00+00:00,MQ,1970s,51.51,1
2018-11-06 00:00:00+00:00,MT,1950s,83.05,4
2018-11-06 00:00:00+00:00,MT,1960s,202.38,9
2018-11-06 00:00:00+00:00,MT,1970s,901.86,14
2018-11-06 00:00:00+00:00,MT,1980s,3457.22,60
2018-11-06 00:00:00+00:00,MT,1990s,11421.06,86
2018-11-06 00:00:00+00:00,MT,2000s,35.599999999999994,4
2018-11-06 00:00:00+00:00,NL,1950s,51.06,1
2018-11-06 00:00:00+00:00,NL,1960s,2.5500000000000003,2
2018-11-06 00:00:00+00:00,NL,1970s,102.16000000000001,2
2018-11-06 00:00:00+00:00,NL,1980s,78.8,7
2018-11-06 00:00:00+00:00,NL,1990s,2053.77,29
2018-11-06 00:00:00+00:00,NL,2000s,27.59,1
2018-11-06 00:00:00+00:00,NO,1960s,272.04,8
2018-11-06 00:00:00+00:00,NO,1970s,104.60999999999999,7
2018-11-06 00:00:00+00:00,NO,1980s,62.48,4
2018-11-06 00:00:00+00:00,NO,1990s,26.81,2
2018-11-06 00:00:00+00:00,PL,1950s,1004.98,14
2018-11-06 00:00:00+00:00,PL,1960s,477.68,27
2018-11-06 00:00:00+00:00,PL,1970s,31515.96,129
2018-11-06 00:00:00+00:00,PL,1980s,9851.37,221
2018-11-06 00:00:00+00:00,PL,1990s,9327.630000000001,215
2018-11-06 00:00:00+00:00,PT,1960s,263.46000000000004,14
2018-11-06 00:00:00+00:00,PT,1970s,988.07,30
2018-11-06 00:00:00+00:00,PT,1980s,4048.23,76
2018-11-06 00:00:00+00:00,PT,1990s,1870.44,75
2018-11-06 00:00:00+00:00,RE,1970s,6.81,1
2018-11-06 00:00:00+00:00,RO,1960s,238.61,8
2018-11-06 00:00:00+00:00,RO,1970s,3902.15,77
2018-11-06 00:00:00+00:00,RO,1980s,8304.58,150
2018-11-06 00:00:00+00:00,RO,1990s,2143.56,143
2018-11-06 00:00:00+00:00,SE,1960s,10.73,4
2018-11-06 00:00:00+00:00,SE,1970s,5.0,2
2018-11-06 00:00:00+00:00,SE,1980s,421.77,39
2018-11-06 00:00:00+00:00,SE,1990s,63.260000000000005,6
2018-11-06 00:00:00+00:00,SE,2000s,47.66,2
2018-11-06 00:00:00+00:00,SI,1970s,121.69999999999999,7
2018-11-06 00:00:00+00:00,SI,1980s,0.93,1
2018-11-06 00:00:00+00:00,SI,1990s,48.55,5
2018-11-06 00:00:00+00:00,SK,1970s,263.9,7
2018-11-06 00:00:00+00:00,SK,1980s,125.77,4
2018-11-06 00:00:00+00:00,SK,1990s,182.81,10
2018-11-07 00:00:00+00:00,AT,1970s,96.44,1
2018-11-07 00:00:00+00:00,AT,1980s,103.55,7
2018-11-07 00:00:00+00:00,AT,1990s,1259.58,2
2018-11-07 00:00:00+00:00,BE,1980s,877.86,14
2018-11-07 00:00:00+00:00,BE,1990s,328.43,18
2018-11-07 00:00:00+00:00,BG,1960s,4.37,1
2018-11-07 00:00:00+00:00,BG,1970s,119.47,19
2018-11-07 00:00:00+00:00,BG,1980s,24.58,5
2018-11-07 00:00:00+00:00,BG,1990s,598.1500000000001,17
2018-11-07 00:00:00+00:00,CH,1960s,2210.6800000000003,12
2018-11-07 00:00:00+00:00,CH,1970s,116.42,6
2018-11-07 00:00:00+00:00,CH,1980s,1876.56,68
2018-11-07 00:00:00+00:00,CH,1990s,378.33,24
2018-11-07 00:00:00+00:00,CY,1950s,22.11,1
2018-11-07 00:00:00+00:00,CY,1960s,85.96,2
2018-11-07 00:00:00+00:00,CY,1970s,63.919999999999995,3
2018-11-07 00:00:00+00:00,CY,1980s,361.26,28
2018-11-07 00:00:00+00:00,CY,1990s,238.82,15
2018-11-07 00:00:00+00:00,CZ,1950s,2.18,1
2018-11-07 00:00:00+00:00,CZ,1960s,28.84,3
2018-11-07 00:00:00+00:00,CZ,1970s,669.41,26
2018-11-07 00:00:00+00:00,CZ,1980s,1381.8999999999999,38
2018-11-07 00:00:00+00:00,CZ,1990s,1292.37,51
2018-11-07 00:00:00+00:00,DE,1940s,7.050000000000001,2
2018-11-07 00:00:00+00:00,DE,1950s,317.90999999999997,3
2018-11-07 00:00:00+00:00,DE,1960s,271.98,17
2018-11-07 00:00:00+00:00,DE,1970s,959.97,26
2018-11-07 00:00:00+00:00,DE,1980s,1214.9199999999998,25
2018-11-07 00:00:00+00:00,DE,1990s,2502.0899999999997,56
2018-11-07 00:00:00+00:00,DE,2000s,11.68,2
2018-11-07 00:00:00+00:00,DK,1970s,68.32,1
2018-11-07 00:00:00+00:00,DK,1980s,350.3,4
2018-11-07 00:00:00+00:00,DK,1990s,431.59000000000003,13
2018-11-07 00:00:00+00:00,EE,1970s,8.51,1
2018-11-07 00:00:00+00:00,EE,1980s,114.43,8
2018-11-07 00:00:00+00:00,EE,1990s,405.23,6
2018-11-07 00:00:00+00:00,ES,1950s,935.74,17
2018-11-07 00:00:00+00:00,ES,1960s,560.52,20
2018-11-07 00:00:00+00:00,ES,1970s,4949.57,26
2018-11-07 00:00:00+00:00,ES,1980s,15186.58,134
2018-11-07 00:00:00+00:00,ES,1990s,6391.07,148
2018-11-07 00:00:00+00:00,FI,1960s,0.21,1
2018-11-07 00:00:00+00:00,FI,1980s,190.63000000000002,4
2018-11-07 00:00:00+00:00,FI,1990s,15.849999999999998,2
2018-11-07 00:00:00+00:00,FR,1940s,39.8,3
2018-11-07 00:00:00+00:00,FR,1950s,283.6,12
2018-11-07 00:00:00+00:00,FR,1960s,2967.9,26
2018-11-07 00:00:00+00:00,FR,1970s,6703.0199999999995,75
2018-11-07 00:00:00+00:00,FR,1980s,8043.08,198
2018-11-07 00:00:00+00:00,FR,1990s,13573.66,279
2018-11-07 00:00:00+00:00,FR,2000s,13.47,4
2018-11-07 00:00:00+00:00,GB,1930s,249.7,2
2018-11-07 00:00:00+00:00,GB,1940s,1343.15,6
2018-11-07 00:00:00+00:00,GB,1950s,9238.65,65
2018-11-07 00:00:00+00:00,GB,1960s,25290.579999999998,140
2018-11-07 00:00:00+00:00,GB,1970s,27800.14,334
2018-11-07 00:00:00+00:00,GB,1980s,35923.3,688
2018-11-07 00:00:00+00:00,GB,1990s,44509.94,968
2018-11-07 00:00:00+00:00,GB,2000s,696.85,36
2018-11-07 00:00:00+00:00,GG,1980s,100.0,1
2018-11-07 00:00:00+00:00,GG,1990s,4.65,1
2018-11-07 00:00:00+00:00,GI,1960s,183.86,3
2018-11-07 00:00:00+00:00,GI,1970s,8.1,1
2018-11-07 00:00:00+00:00,GP,1980s,197.74,4
2018-11-07 00:00:00+00:00,GR,1970s,980.93,3
2018-11-07 00:00:00+00:00,GR,1980s,202.59,12
2018-11-07 00:00:00+00:00,GR,1990s,1630.73,17
2018-11-07 00:00:00+00:00,HR,1960s,52.55,5
2018-11-07 00:00:00+00:00,HR,1980s,775.27,10
2018-11-07 00:00:00+00:00,HU,1960s,4.53,1
2018-11-07 00:00:00+00:00,HU,1970s,220.27,13
2018-11-07 00:00:00+00:00,HU,1980s,1026.31,5
2018-11-07 00:00:00+00:00,HU,1990s,393.26,16
2018-11-07 00:00:00+00:00,HU,2000s,5.55,2
2018-11-07 00:00:00+00:00,IE,1950s,408.45,20
2018-11-07 00:00:00+00:00,IE,1960s,25318.98,15
2018-11-07 00:00:00+00:00,IE,1970s,1218.03,49
2018-11-07 00:00:00+00:00,IE,1980s,3937.29,149
2018-11-07 00:00:00+00:00,IE,1990s,7236.99,294
2018-11-07 00:00:00+00:00,IM,1960s,44.15,1
2018-11-07 00:00:00+00:00,IM,1980s,329.0,7
2018-11-07 00:00:00+00:00,IT,1960s,1375.32,7
2018-11-07 00:00:00+00:00,IT,1970s,1208.6499999999999,17
2018-11-07 00:00:00+00:00,IT,1980s,1159.87,14
2018-11-07 00:00:00+00:00,IT,1990s,810.5600000000001,46
2018-11-07 00:00:00+00:00,JE,1970s,560.8399999999999,9
2018-11-07 00:00:00+00:00,JE,1980s,61.31,6
2018-11-07 00:00:00+00:00,JE,1990s,42.95,5
2018-11-07 00:00:00+00:00,JE,2000s,1.21,1
2018-11-07 00:00:00+00:00,LT,1960s,199.32999999999998,4
2018-11-07 00:00:00+00:00,LT,1970s,203.09,13
2018-11-07 00:00:00+00:00,LT,1980s,2663.31,74
2018-11-07 00:00:00+00:00,LT,1990s,1256.17,98
2018-11-07 00:00:00+00:00,LU,1970s,93.64,4
2018-11-07 00:00:00+00:00,LU,1980s,198.05,5
2018-11-07 00:00:00+00:00,LV,1960s,211.60000000000002,3
2018-11-07 00:00:00+00:00,LV,1970s,203.84,3
2018-11-07 00:00:00+00:00,LV,1980s,1425.1,38
2018-11-07 00:00:00+00:00,LV,1990s,439.96000000000004,35
2018-11-07 00:00:00+00:00,MQ,1950s,6.8,1
2018-11-07 00:00:00+00:00,MQ,1970s,60.849999999999994,2
2018-11-07 00:00:00+00:00,MT,1950s,121.06,3
2018-11-07 00:00:00+00:00,MT,1960s,1397.72,11
2018-11-07 00:00:00+00:00,MT,1970s,833.03,18
2018-11-07 00:00:00+00:00,MT,1980s,3457.11,63
2018-11-07 00:00:00+00:00,MT,1990s,2720.16,66
2018-11-07 00:00:00+00:00,MT,2000s,13.61,2
2018-11-07 00:00:00+00:00,NL,1960s,2.56,2
2018-11-07 00:00:00+00:00,NL,1980s,1272.8400000000001,10
2018-11-07 00:00:00+00:00,NL,1990s,1032.16,30
2018-11-07 00:00:00+00:00,NL,2000s,330.37,1
2018-11-07 00:00:00+00:00,NO,1950s,174.48,1
2018-11-07 00:00:00+00:00,NO,1960s,37.47,4
2018-11-07 00:00:00+00:00,NO,1970s,45.45,1
2018-11-07 00:00:00+00:00,NO,1980s,46.08,10
2018-11-07 00:00:00+00:00,NO,1990s,8.72,1
2018-11-07 00:00:00+00:00,PL,1950s,485.65999999999997,10
2018-11-07 00:00:00+00:00,PL,1960s,4044.26,18
2018-11-07 00:00:00+00:00,PL,1970s,4845.65,113
2018-11-07 00:00:00+00:00,PL,1980s,12748.65,261
2018-11-07 00:00:00+00:00,PL,1990s,6614.49,193
2018-11-07 00:00:00+00:00,PL,2000s,1.99,1
2018-11-07 00:00:00+00:00,PT,1960s,131.77,13
2018-11-07 00:00:00+00:00,PT,1970s,2915.42,34
2018-11-07 00:00:00+00:00,PT,1980s,5670.61,86
2018-11-07 00:00:00+00:00,PT,1990s,1730.76,77
2018-11-07 00:00:00+00:00,RO,1960s,284.12,12
2018-11-07 00:00:00+00:00,RO,1970s,2000.46,65
2018-11-07 00:00:00+00:00,RO,1980s,7948.59,208
2018-11-07 00:00:00+00:00,RO,1990s,3519.65,161
2018-11-07 00:00:00+00:00,SE,1960s,94.04,17
2018-11-07 00:00:00+00:00,SE,1970s,16.439999999999998,2
2018-11-07 00:00:00+00:00,SE,1980s,1081.18,42
2018-11-07 00:00:00+00:00,SE,1990s,181.35000000000002,5
2018-11-07 00:00:00+00:00,SI,1950s,8.51,1
2018-11-07 00:00:00+00:00,SI,1970s,16.17,2
2018-11-07 00:00:00+00:00,SI,1980s,108.15,5
2018-11-07 00:00:00+00:00,SI,1990s,21.39,3
2018-11-07 00:00:00+00:00,SK,1970s,35.230000000000004,4
2018-11-07 00:00:00+00:00,SK,1980s,9943.49,4
2018-11-07 00:00:00+00:00,SK,1990s,2288.07,14
2018-11-08 00:00:00+00:00,AT,1960s,61.82,3
2018-11-08 00:00:00+00:00,AT,1970s,98.15,4
2018-11-08 00:00:00+00:00,AT,1980s,89.36,7
2018-11-08 00:00:00+00:00,AT,1990s,116.19,7
2018-11-08 00:00:00+00:00,BE,1960s,34.04,2
2018-11-08 00:00:00+00:00,BE,1980s,1085.53,11
2018-11-08 00:00:00+00:00,BE,1990s,390.54,12
2018-11-08 00:00:00+00:00,BG,1960s,70.34,3
2018-11-08 00:00:00+00:00,BG,1970s,1359.32,21
2018-11-08 00:00:00+00:00,BG,1980s,272.3,6
2018-11-08 00:00:00+00:00,BG,1990s,298.77,15
2018-11-08 00:00:00+00:00,CH,1940s,61.47,1
2018-11-08 00:00:00+00:00,CH,1950s,1119.62,1
2018-11-08 00:00:00+00:00,CH,1960s,28.06,4
2018-11-08 00:00:00+00:00,CH,1970s,1145.53,12
2018-11-08 00:00:00+00:00,CH,1980s,4272.9800000000005,64
2018-11-08 00:00:00+00:00,CH,1990s,726.97,29
2018-11-08 00:00:00+00:00,CY,1960s,34.04,2
2018-11-08 00:00:00+00:00,CY,1970s,353.36,9
2018-11-08 00:00:00+00:00,CY,1980s,1965.27,22
2018-11-08 00:00:00+00:00,CY,1990s,167.60999999999999,10
2018-11-08 00:00:00+00:00,CZ,1950s,59.12,6
2018-11-08 00:00:00+00:00,CZ,1970s,836.8000000000001,21
2018-11-08 00:00:00+00:00,CZ,1980s,2639.23,43
2018-11-08 00:00:00+00:00,CZ,1990s,835.5699999999999,65
2018-11-08 00:00:00+00:00,DE,1950s,125.24000000000001,2
2018-11-08 00:00:00+00:00,DE,1960s,4112.51,9
2018-11-08 00:00:00+00:00,DE,1970s,88.45,23
2018-11-08 00:00:00+00:00,DE,1980s,1462.94,26
2018-11-08 00:00:00+00:00,DE,1990s,8447.59,51
2018-11-08 00:00:00+00:00,DE,2000s,28.94,1
2018-11-08 00:00:00+00:00,DK,1980s,75.42,3
2018-11-08 00:00:00+00:00,DK,1990s,180.85000000000002,9
2018-11-08 00:00:00+00:00,EE,1980s,166.59,8
2018-11-08 00:00:00+00:00,EE,1990s,1085.08,7
2018-11-08 00:00:00+00:00,ES,1950s,3977.44,6
2018-11-08 00:00:00+00:00,ES,1960s,7448.8,19
2018-11-08 00:00:00+00:00,ES,1970s,2902.55,33
2018-11-08 00:00:00+00:00,ES,1980s,4031.39,96
2018-11-08 00:00:00+00:00,ES,1990s,11128.369999999999,117
2018-11-08 00:00:00+00:00,FI,1960s,0.21,1
2018-11-08 00:00:00+00:00,FI,1970s,425.53,1
2018-11-08 00:00:00+00:00,FI,1980s,1027.32,6
2018-11-08 00:00:00+00:00,FI,1990s,395.61,3
2018-11-08 00:00:00+00:00,FR,1940s,814.13,5
2018-11-08 00:00:00+00:00,FR,1950s,97.77,7
2018-11-08 00:00:00+00:00,FR,1960s,2699.48,22
2018-11-08 00:00:00+00:00,FR,1970s,9181.55,59
2018-11-08 00:00:00+00:00,FR,1980s,8470.949999999999,155
2018-11-08 00:00:00+00:00,FR,1990s,17057.07,319
2018-11-08 00:00:00+00:00,FR,2000s,3.5,1
2018-11-08 00:00:00+00:00,GB,1940s,953.8,16
2018-11-08 00:00:00+00:00,GB,1950s,3538.47,56
2018-11-08 00:00:00+00:00,GB,1960s,11651.8,148
2018-11-08 00:00:00+00:00,GB,1970s,25334.48,318
2018-11-08 00:00:00+00:00,GB,1980s,65548.2,669
2018-11-08 00:00:00+00:00,GB,1990s,38996.25,942
2018-11-08 00:00:00+00:00,GB,2000s,429.14,36
2018-11-08 00:00:00+00:00,GG,1980s,22.0,8
2018-11-08 00:00:00+00:00,GG,1990s,46.79,2
2018-11-08 00:00:00+00:00,GI,1960s,71.39,3
2018-11-08 00:00:00+00:00,GI,1970s,108.25,2
2018-11-08 00:00:00+00:00,GI,1990s,82.0,2
2018-11-08 00:00:00+00:00,GP,1970s,34.04,1
2018-11-08 00:00:00+00:00,GP,1980s,162.51999999999998,4
2018-11-08 00:00:00+00:00,GP,1990s,48.51,3
2018-11-08 00:00:00+00:00,GR,1960s,590.64,2
2018-11-08 00:00:00+00:00,GR,1970s,34.38,4
2018-11-08 00:00:00+00:00,GR,1980s,633.28,9
2018-11-08 00:00:00+00:00,GR,1990s,492.02,23
2018-11-08 00:00:00+00:00,HR,1980s,419.57,7
2018-11-08 00:00:00+00:00,HU,1950s,7.5,1
2018-11-08 00:00:00+00:00,HU,1960s,14.25,3
2018-11-08 00:00:00+00:00,HU,1970s,106.25,6
2018-11-08 00:00:00+00:00,HU,1980s,152.77,17
2018-11-08 00:00:00+00:00,HU,1990s,128.34,17
2018-11-08 00:00:00+00:00,HU,2000s,5.0,1
2018-11-08 00:00:00+00:00,IE,1950s,837.41,19
2018-11-08 00:00:00+00:00,IE,1960s,21841.5,29
2018-11-08 00:00:00+00:00,IE,1970s,2200.55,76
2018-11-08 00:00:00+00:00,IE,1980s,6442.77,151
2018-11-08 00:00:00+00:00,IE,1990s,5110.76,315
2018-11-08 00:00:00+00:00,IM,1960s,36.0,4
2018-11-08 00:00:00+00:00,IM,1980s,15.0,4
2018-11-08 00:00:00+00:00,IT,1950s,18.29,2
2018-11-08 00:00:00+00:00,IT,1960s,1323.43,10
2018-11-08 00:00:00+00:00,IT,1970s,902.31,8
2018-11-08 00:00:00+00:00,IT,1980s,429.13,21
2018-11-08 00:00:00+00:00,IT,1990s,2582.09,43
2018-11-08 00:00:00+00:00,JE,1970s,179.87,8
2018-11-08 00:00:00+00:00,JE,1990s,69.41,8
2018-11-08 00:00:00+00:00,JE,2000s,2.29,1
2018-11-08 00:00:00+00:00,LT,1960s,46.49,5
2018-11-08 00:00:00+00:00,LT,1970s,404.03,28
2018-11-08 00:00:00+00:00,LT,1980s,3713.75,67
2018-11-08 00:00:00+00:00,LT,1990s,516.44,73
2018-11-08 00:00:00+00:00,LU,1960s,25.82,1
2018-11-08 00:00:00+00:00,LU,1980s,140.3,10
2018-11-08 00:00:00+00:00,LU,2000s,37.93,4
2018-11-08 00:00:00+00:00,LV,1960s,20.689999999999998,3
2018-11-08 00:00:00+00:00,LV,1970s,0.66,1
2018-11-08 00:00:00+00:00,LV,1980s,1736.85,28
2018-11-08 00:00:00+00:00,LV,1990s,400.37,31
2018-11-08 00:00:00+00:00,MT,1950s,3.85,1
2018-11-08 00:00:00+00:00,MT,1960s,1361.01,10
2018-11-08 00:00:00+00:00,MT,1970s,2049.69,26
2018-11-08 00:00:00+00:00,MT,1980s,2379.26,53
2018-11-08 00:00:00+00:00,MT,1990s,11174.32,63
2018-11-08 00:00:00+00:00,MT,2000s,109.92999999999999,7
2018-11-08 00:00:00+00:00,NL,1970s,872.1399999999999,3
2018-11-08 00:00:00+00:00,NL,1980s,777.77,11
2018-11-08 00:00:00+00:00,NL,1990s,3516.53,32
2018-11-08 00:00:00+00:00,NL,2000s,42.55,1
2018-11-08 00:00:00+00:00,NO,1960s,157.44,7
2018-11-08 00:00:00+00:00,NO,1970s,56.54,4
2018-11-08 00:00:00+00:00,NO,1980s,1024.28,23
2018-11-08 00:00:00+00:00,PL,1940s,39.77,1
2018-11-08 00:00:00+00:00,PL,1950s,3137.7599999999998,7
2018-11-08 00:00:00+00:00,PL,1960s,6521.35,33
2018-11-08 00:00:00+00:00,PL,1970s,21352.89,93
2018-11-08 00:00:00+00:00,PL,1980s,10803.34,224
2018-11-08 00:00:00+00:00,PL,1990s,5766.85,189
2018-11-08 00:00:00+00:00,PT,1950s,280.85,3
2018-11-08 00:00:00+00:00,PT,1960s,596.71,15
2018-11-08 00:00:00+00:00,PT,1970s,431.18,20
2018-11-08 00:00:00+00:00,PT,1980s,1182.5,56
2018-11-08 00:00:00+00:00,PT,1990s,5454.57,65
2018-11-08 00:00:00+00:00,RE,1960s,236.58,10
2018-11-08 00:00:00+00:00,RO,1960s,404.15,16
2018-11-08 00:00:00+00:00,RO,1970s,8278.03,100
2018-11-08 00:00:00+00:00,RO,1980s,4601.12,216
2018-11-08 00:00:00+00:00,RO,1990s,8683.09,191
2018-11-08 00:00:00+00:00,RO,2000s,0.3,1
2018-11-08 00:00:00+00:00,SE,1960s,16.3,7
2018-11-08 00:00:00+00:00,SE,1980s,251.19,28
2018-11-08 00:00:00+00:00,SE,1990s,25.29,3
2018-11-08 00:00:00+00:00,SI,1950s,27.31,2
2018-11-08 00:00:00+00:00,SI,1970s,80.66,3
2018-11-08 00:00:00+00:00,SI,1980s,24.34,2
2018-11-08 00:00:00+00:00,SI,1990s,10.64,2
2018-11-08 00:00:00+00:00,SK,1970s,221.27999999999997,2
2018-11-08 00:00:00+00:00,SK,1980s,9957.720000000001,9
2018-11-08 00:00:00+00:00,SK,1990s,248.61,16
2018-11-09 00:00:00+00:00,AT,1970s,233.15000000000003,16
2018-11-09 00:00:00+00:00,AT,1980s,1404.23,8
2018-11-09 00:00:00+00:00,AT,1990s,63.43,8
2018-11-09 00:00:00+00:00,BE,1960s,34.89,2
2018-11-09 00:00:00+00:00,BE,1980s,195.64000000000001,7
2018-11-09 00:00:00+00:00,BE,1990s,3340.55,28
2018-11-09 00:00:00+00:00,BG,1960s,80.47,3
2018-11-09 00:00:00+00:00,BG,1970s,820.0,24
2018-11-09 00:00:00+00:00,BG,1980s,111.22,7
2018-11-09 00:00:00+00:00,BG,1990s,217.02,7
2018-11-09 00:00:00+00:00,CH,1960s,271.14,12
2018-11-09 00:00:00+00:00,CH,1970s,1142.75,20
2018-11-09 00:00:00+00:00,CH,1980s,6859.87,66
2018-11-09 00:00:00+00:00,CH,1990s,2223.14,35
2018-11-09 00:00:00+00:00,CY,1950s,29.53,1
2018-11-09 00:00:00+00:00,CY,1960s,1566.81,5
2018-11-09 00:00:00+00:00,CY,1970s,78.71,9
2018-11-09 00:00:00+00:00,CY,1980s,528.17,21
2018-11-09 00:00:00+00:00,CY,1990s,179.93,16
2018-11-09 00:00:00+00:00,CZ,1950s,38.22,5
2018-11-09 00:00:00+00:00,CZ,1960s,118.96000000000001,4
2018-11-09 00:00:00+00:00,CZ,1970s,1714.01,11
2018-11-09 00:00:00+00:00,CZ,1980s,1228.73,66
2018-11-09 00:00:00+00:00,CZ,1990s,1807.94,65
2018-11-09 00:00:00+00:00,CZ,2000s,30.46,2
2018-11-09 00:00:00+00:00,DE,1940s,124.52,8
2018-11-09 00:00:00+00:00,DE,1950s,37.019999999999996,2
2018-11-09 00:00:00+00:00,DE,1960s,37.23,4
2018-11-09 00:00:00+00:00,DE,1970s,3707.78,22
2018-11-09 00:00:00+00:00,DE,1980s,9619.32,30
2018-11-09 00:00:00+00:00,DE,1990s,4919.5,62
2018-11-09 00:00:00+00:00,DE,2000s,292.02,2
2018-11-09 00:00:00+00:00,DK,1980s,9.12,2
2018-11-09 00:00:00+00:00,DK,1990s,666.23,13
2018-11-09 00:00:00+00:00,EE,1980s,22.31,2
2018-11-09 00:00:00+00:00,EE,1990s,869.02,2
2018-11-09 00:00:00+00:00,ES,1950s,215.4,7
2018-11-09 00:00:00+00:00,ES,1960s,284.69,25
2018-11-09 00:00:00+00:00,ES,1970s,2390.37,43
2018-11-09 00:00:00+00:00,ES,1980s,3431.8,106
2018-11-09 00:00:00+00:00,ES,1990s,4542.59,137
2018-11-09 00:00:00+00:00,FI,1960s,0.21,1
2018-11-09 00:00:00+00:00,FI,1970s,352.09000000000003,2
2018-11-09 00:00:00+00:00,FI,1990s,24.85,2
2018-11-09 00:00:00+00:00,FR,1940s,13.17,1
2018-11-09 00:00:00+00:00,FR,1950s,180.04999999999998,7
2018-11-09 00:00:00+00:00,FR,1960s,2837.82,25
2018-11-09 00:00:00+00:00,FR,1970s,6588.320000000001,60
2018-11-09 00:00:00+00:00,FR,1980s,12029.67,186
2018-11-09 00:00:00+00:00,FR,1990s,13167.71,297
2018-11-09 00:00:00+00:00,FR,2000s,112.31,4
2018-11-09 00:00:00+00:00,GB,1940s,1068.51,5
2018-11-09 00:00:00+00:00,GB,1950s,1701.84,55
2018-11-09 00:00:00+00:00,GB,1960s,19629.42,161
2018-11-09 00:00:00+00:00,GB,1970s,21763.76,327
2018-11-09 00:00:00+00:00,GB,1980s,61319.06,730
2018-11-09 00:00:00+00:00,GB,1990s,50953.39,946
2018-11-09 00:00:00+00:00,GB,2000s,1170.4,26
2018-11-09 00:00:00+00:00,GG,1980s,167.73,11
2018-11-09 00:00:00+00:00,GG,1990s,73.93,4
2018-11-09 00:00:00+00:00,GI,1960s,249.16,6
2018-11-09 00:00:00+00:00,GI,1970s,8.45,1
2018-11-09 00:00:00+00:00,GI,1980s,164.47,5
2018-11-09 00:00:00+00:00,GI,1990s,3.0,1
2018-11-09 00:00:00+00:00,GP,1980s,110.64,3
2018-11-09 00:00:00+00:00,GR,1960s,34.879999999999995,2
2018-11-09 00:00:00+00:00,GR,1970s,47.22,8
2018-11-09 00:00:00+00:00,GR,1980s,202.02,14
2018-11-09 00:00:00+00:00,GR,1990s,2914.44,38
2018-11-09 00:00:00+00:00,HR,1980s,154.88,11
2018-11-09 00:00:00+00:00,HR,1990s,6.8,1
2018-11-09 00:00:00+00:00,HU,1960s,58.83,1
2018-11-09 00:00:00+00:00,HU,1970s,779.12,10
2018-11-09 00:00:00+00:00,HU,1980s,335.15,6
2018-11-09 00:00:00+00:00,HU,1990s,743.78,21
2018-11-09 00:00:00+00:00,HU,2000s,2.95,1
2018-11-09 00:00:00+00:00,IE,1950s,836.26,10
2018-11-09 00:00:00+00:00,IE,1960s,10113.279999999999,26
2018-11-09 00:00:00+00:00,IE,1970s,781.86,64
2018-11-09 00:00:00+00:00,IE,1980s,8341.41,227
2018-11-09 00:00:00+00:00,IE,1990s,8452.78,318
2018-11-09 00:00:00+00:00,IM,1980s,75.53,10
2018-11-09 00:00:00+00:00,IT,1950s,1702.13,1
2018-11-09 00:00:00+00:00,IT,1960s,105.0,1
2018-11-09 00:00:00+00:00,IT,1970s,873.21,10
2018-11-09 00:00:00+00:00,IT,1980s,628.68,19
2018-11-09 00:00:00+00:00,IT,1990s,1992.73,35
2018-11-09 00:00:00+00:00,JE,1950s,7.49,1
2018-11-09 00:00:00+00:00,JE,1970s,12.0,2
2018-11-09 00:00:00+00:00,JE,1990s,89.14,9
2018-11-09 00:00:00+00:00,JE,2000s,60.0,1
2018-11-09 00:00:00+00:00,LT,1960s,853.0899999999999,15
2018-11-09 00:00:00+00:00,LT,1970s,583.9300000000001,10
2018-11-09 00:00:00+00:00,LT,1980s,5158.55,86
2018-11-09 00:00:00+00:00,LT,1990s,2507.33,90
2018-11-09 00:00:00+00:00,LT,2000s,4.43,1
2018-11-09 00:00:00+00:00,LU,1960s,6.8,1
2018-11-09 00:00:00+00:00,LU,1970s,38.33,3
2018-11-09 00:00:00+00:00,LU,1980s,417.53000000000003,5
2018-11-09 00:00:00+00:00,LV,1970s,260.16,3
